night_photo,night_lat,night_lon,night_taken,day_image,day_id,day_lat,day_lon,day_heading,distance_m,skipped
IMG_5737.JPG,40.73381111111111,-73.99501944444445,2026:04:28 21:10:03,0/20161209/79ddade2485edbde/cds-79ddade2485edbde-20161209-0807.raw/3/dr5rspqk4fky-dr5rspq7gxfv-cds-79ddade2485edbde-20161209-0807-81.jpg,53346102.0,40.733871,-73.99516899999998,62.68,14.25,False
IMG_5738.JPG,40.73383333333334,-73.9950638888889,2026:04:28 21:10:06,,,,,,,True
IMG_5739.JPG,40.733847222222224,-73.99504722222223,2026:04:28 21:10:07,0/20161209/79ddade2485edbde/cds-79ddade2485edbde-20161209-0807.raw/3/dr5rspqk3fmr-dr5rspqk5gmq-cds-79ddade2485edbde-20161209-0807-79.jpg,53346098.0,40.73389,-73.99515500000003,61.9,10.25,False
IMG_5739.JPG,40.73386111111111,-73.99504722222223,2026:04:28 21:10:07,0/20161209/79ddade2485edbde/cds-79ddade2485edbde-20161209-0807.raw/3/dr5rspqk61xk-dr5rspqk5gy4-cds-79ddade2485edbde-20161209-0807-78.jpg,53346095.0,40.733892,-73.995154,62.61,9.63,False
26.JPG,40.73000277777778,-73.9918611111111,2026:04:28 20:10:19,,,,,,,True
IMG_5741.JPG,40.73386388888889,-73.9950638888889,2026:04:28 21:10:08,0/20160916/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160916-1135.raw/3/dr5rspq7yjrr-dr5rspqkhhcy-cds-8b82a42e5a149e22-20160916-1135-11.jpg,38122898.0,40.733898,-73.995149,63.16,8.11,False
IMG_5742.JPG,40.73386944444445,-73.99505555555555,2026:04:28 21:10:09,0/20160728/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160728-1838.raw/3/dr5rspqk9332-dr5rspqkhr0t-cds-90e9ed36f13dd646-20160728-1838-160.jpg,16787557.0,40.73391,-73.99514,81.99,8.42,False
IMG_5743.JPG,40.73388611111111,-73.99504722222223,2026:04:28 21:10:10,0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rspqkjrcn-dr5rspqkkd3e-cds-af6b56897db9da88-20161027-1312-38.jpg,45893997.0,40.733927,-73.99512800000002,60.43,8.19,False
IMG_5744.JPG,40.73390277777778,-73.99504722222223,2026:04:28 21:10:11,0/20161029/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161029-1347.raw/3/dr5rspqknwqg-dr5rspqkkubb-cds-6fef7e6f017c3f89-20161029-1347-184.jpg,46099049.0,40.73394,-73.995118,68.1,7.26,False
IMG_5745.JPG,40.73393055555556,-73.99504722222223,2026:04:28 21:10:14,,,,,,,True
IMG_5746.JPG,40.73394444444445,-73.99505555555555,2026:04:28 21:10:16,,,,,,,True
IMG_5759.JPG,40.734141666666666,-73.99486388888889,2026:04:28 21:10:38,0/20161103/8b82a42e5a149e22/cds-8b82a42e5a149e22-20161103-1202.raw/3/dr5rspqqj715-dr5rspqt8xwk-cds-8b82a42e5a149e22-20161103-1202-23.jpg,46540772.0,40.73417,-73.99495,59.65,7.91,False
IMG_5760.JPG,40.73415277777778,-73.99485,2026:04:28 21:10:40,,,,,,,True
IMG_5761.JPG,40.734180555555554,-73.99485,2026:04:28 21:10:41,0/20160927/79ddade2485edbde/cds-79ddade2485edbde-20160927-1358.raw/3/dr5rspqtfkw7-dr5rspqtcry5-cds-79ddade2485edbde-20160927-1358-50.jpg,40484349.0,40.734214,-73.994918,62.41,6.83,False
IMG_5762.JPG,40.7342,-73.99481111111112,2026:04:28 21:10:45,,,,,,,True
27.JPG,40.73000277777778,-73.99186666666667,2026:04:28 20:10:20,,,,,,,True
IMG_5763.JPG,40.73418888888889,-73.99481111111112,2026:04:28 21:10:46,0/20161213/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161213-1238.raw/3/dr5rspqtgt0u-dr5rspqw1epb-cds-a32b6ec5cde27e3a-20161213-1238-79.jpg,54595611.0,40.734231,-73.994905,86.34,9.19,False
IMG_5764.JPG,40.734205555555555,-73.99478055555555,2026:04:28 21:10:48,0/20161114/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161114-0839.raw/3/dr5rspqtve8j-dr5rspqw4ngn-cds-a32b6ec5cde27e3a-20161114-0839-124.jpg,48554507.0,40.73425200000001,-73.99489,57.25,10.57,False
IMG_5765.JPG,40.73421944444445,-73.99475277777778,2026:04:28 21:10:50,,,,,,,True
IMG_5766.JPG,40.734205555555555,-73.99475277777778,2026:04:28 21:10:52,,,,,,,True
IMG_5767.JPG,40.73423888888889,-73.99473611111111,2026:04:28 21:10:54,0/20160722/79ddade2485edbde/cds-79ddade2485edbde-20160722-1122.raw/3/dr5rspqw75wv-dr5rspqw6tmw-cds-79ddade2485edbde-20160722-1122-157.jpg,16078707.0,40.734287,-73.994865,137.51,12.11,False
IMG_5768.JPG,40.734252777777776,-73.99473611111111,2026:04:28 21:10:55,0/20161231/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161231-0929.raw/3/dr5rspqw9thk-dr5rspqwdbxk-cds-6fef7e6f017c3f89-20161231-0929-89.jpg,57523278.0,40.734304,-73.99485200000002,80.1,11.3,False
IMG_5769.JPG,40.73426388888889,-73.99472777777778,2026:04:28 21:10:57,0/20161213/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161213-1238.raw/3/dr5rspqwktd3-dr5rspqwe47c-cds-a32b6ec5cde27e3a-20161213-1238-78.jpg,54595610.0,40.734313,-73.994846,88.16,11.36,False
IMG_5770.JPG,40.73426944444444,-73.9947138888889,2026:04:28 21:10:58,,,,,,,True
IMG_5771.JPG,40.73428333333334,-73.99470555555556,2026:04:28 21:11:00,,,,,,,True
279.JPG,40.734325,-73.99468055555556,2026:04:28 21:11:03,,,,,,,True
28.JPG,40.73000277777778,-73.99186666666667,2026:04:28 20:10:21,,,,,,,True
280.JPG,40.73431388888889,-73.99468055555556,2026:04:28 21:11:05,,,,,,,True
281.JPG,40.73431111111111,-73.994675,2026:04:28 21:11:06,,,,,,,True
282.JPG,40.73431111111111,-73.9946361111111,2026:04:28 21:11:08,,,,,,,True
283.JPG,40.73431111111111,-73.99462777777778,2026:04:28 21:11:09,,,,,,,True
284.JPG,40.73433888888889,-73.99462777777778,2026:04:28 21:11:10,,,,,,,True
285.JPG,40.73438888888889,-73.99462777777778,2026:04:28 21:11:11,,,,,,,True
286.JPG,40.73440277777778,-73.99461388888889,2026:04:28 21:11:12,,,,,,,True
287.JPG,40.734430555555555,-73.99458333333334,2026:04:28 21:11:15,,,,,,,True
288.JPG,40.734452777777776,-73.99456944444445,2026:04:28 21:11:17,,,,,,,True
289.JPG,40.73446388888889,-73.994575,2026:04:28 21:11:18,,,,,,,True
29.JPG,40.72999444444444,-73.99188055555555,2026:04:28 20:10:21,,,,,,,True
290.JPG,40.73446666666667,-73.99456944444445,2026:04:28 21:11:19,,,,,,,True
291.JPG,40.73448888888889,-73.99455277777778,2026:04:28 21:11:21,,,,,,,True
292.JPG,40.73451111111111,-73.99454444444444,2026:04:28 21:11:22,,,,,,,True
293.JPG,40.73453055555556,-73.99453611111112,2026:04:28 21:11:24,,,,,,,True
294.JPG,40.734544444444445,-73.99453611111112,2026:04:28 21:11:25,,,,,,,True
295.JPG,40.73455,-73.99453055555556,2026:04:28 21:11:26,,,,,,,True
296.JPG,40.73456388888889,-73.99451388888889,2026:04:28 21:11:27,,,,,,,True
297.JPG,40.734572222222226,-73.9945,2026:04:28 21:11:28,,,,,,,True
298.JPG,40.73458055555556,-73.99449166666666,2026:04:28 21:11:29,,,,,,,True
299.JPG,40.73463888888889,-73.99447777777777,2026:04:28 21:11:36,,,,,,,True
3.JPG,40.729930555555555,-73.99073055555556,2026:04:28 20:07:17,,,,,,,True
30.JPG,40.72999166666667,-73.99189722222222,2026:04:28 20:10:22,,,,,,,True
300.JPG,40.73536388888889,-73.99409444444444,2026:04:28 21:12:46,,,,,,,True
301.JPG,40.73540277777778,-73.99406388888889,2026:04:28 21:12:47,,,,,,,True
302.JPG,40.73533055555556,-73.99408611111112,2026:04:28 21:12:49,,,,,,,True
303.JPG,40.735325,-73.99407222222223,2026:04:28 21:12:50,,,,,,,True
304.JPG,40.73524166666667,-73.99413333333334,2026:04:28 21:12:51,,,,,,,True
305.JPG,40.73521388888889,-73.99411944444445,2026:04:28 21:12:52,,,,,,,True
306.JPG,40.735169444444445,-73.99417777777778,2026:04:28 21:12:53,,,,,,,True
307.JPG,40.73518055555556,-73.99417777777778,2026:04:28 21:12:55,,,,,,,True
308.JPG,40.73521388888889,-73.994125,2026:04:28 21:12:56,,,,,,,True
309.JPG,40.735197222222226,-73.99413333333334,2026:04:28 21:12:57,,,,,,,True
31.JPG,40.72999166666667,-73.99189722222222,2026:04:28 20:10:22,,,,,,,True
310.JPG,40.73520555555556,-73.99413888888888,2026:04:28 21:12:58,,,,,,,True
311.JPG,40.73517777777778,-73.99413888888888,2026:04:28 21:12:59,,,,,,,True
312.JPG,40.73520555555556,-73.99411111111111,2026:04:28 21:13:00,,,,,,,True
313.JPG,40.73524444444445,-73.99407222222223,2026:04:28 21:13:01,,,,,,,True
314.JPG,40.735261111111114,-73.99407222222223,2026:04:28 21:13:02,,,,,,,True
315.JPG,40.735275,-73.99406388888889,2026:04:28 21:13:03,,,,,,,True
316.JPG,40.73529722222222,-73.99406388888889,2026:04:28 21:13:04,,,,,,,True
317.JPG,40.73531666666667,-73.99405555555556,2026:04:28 21:13:05,,,,,,,True
318.JPG,40.735325,-73.99404722222222,2026:04:28 21:13:06,,,,,,,True
319.JPG,40.73533055555556,-73.99404166666666,2026:04:28 21:13:07,,,,,,,True
32.JPG,40.72998888888889,-73.99191944444445,2026:04:28 20:10:23,,,,,,,True
320.JPG,40.73536111111111,-73.99403333333333,2026:04:28 21:13:10,,,,,,,True
321.JPG,40.73536944444445,-73.99401944444445,2026:04:28 21:13:12,,,,,,,True
322.JPG,40.735375,-73.99401944444445,2026:04:28 21:13:12,,,,,,,True
323.JPG,40.73538055555556,-73.9940111111111,2026:04:28 21:13:13,,,,,,,True
324.JPG,40.73538888888889,-73.99400277777778,2026:04:28 21:13:14,,,,,,,True
325.JPG,40.735397222222225,-73.99400277777778,2026:04:28 21:13:16,,,,,,,True
326.JPG,40.735397222222225,-73.99399444444444,2026:04:28 21:13:17,,,,,,,True
327.JPG,40.73540277777778,-73.99399444444444,2026:04:28 21:13:18,,,,,,,True
328.JPG,40.73540277777778,-73.99399444444444,2026:04:28 21:13:18,,,,,,,True
329.JPG,40.73541388888889,-73.9939888888889,2026:04:28 21:13:19,,,,,,,True
33.JPG,40.72998888888889,-73.99191944444445,2026:04:28 20:10:24,,,,,,,True
330.JPG,40.735416666666666,-73.99398055555555,2026:04:28 21:13:20,,,,,,,True
331.JPG,40.73541388888889,-73.9939888888889,2026:04:28 21:13:22,,,,,,,True
332.JPG,40.73544444444445,-73.99396388888889,2026:04:28 21:13:26,,,,,,,True
333.JPG,40.735458333333334,-73.99395833333334,2026:04:28 21:13:33,,,,,,,True
334.JPG,40.73542777777778,-73.99395,2026:04:28 21:13:34,,,,,,,True
335.JPG,40.73544444444445,-73.99388888888889,2026:04:28 21:13:37,,,,,,,True
336.JPG,40.73546944444445,-73.99388888888889,2026:04:28 21:13:38,,,,,,,True
337.JPG,40.73549722222222,-73.99389722222222,2026:04:28 21:13:39,,,,,,,True
IMG_4883.JPG,40.730725,-73.99555277777777,2026:04:28 20:19:14,0/20160629/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160629-1837.raw/3/dr5rsny1f68q-dr5rsny1f8y4-cds-63fa6a79d3217a87-20160629-1837-93.jpg,1906073.0,40.730743,-73.995551,54.11,2.01,False
IMG_4884.JPG,40.730725,-73.99556666666666,2026:04:28 20:19:17,0/20161228/eb7787c410c46511/cds-eb7787c410c46511-20161228-0924.raw/3/dr5rsny1efeg-dr5rsny17xdm-cds-eb7787c410c46511-20161228-0924-59.jpg,57107579.0,40.730694,-73.995513,63.71,5.69,False
IMG_4885.JPG,40.73073055555556,-73.99558888888889,2026:04:28 20:19:18,0/20161213/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161213-1238.raw/3/dr5rsny19uvv-dr5rsny1dj9u-cds-a32b6ec5cde27e3a-20161213-1238-115.jpg,54595647.0,40.730726,-73.99557800000002,-74.81,1.05,False
IMG_4886.JPG,40.73073055555556,-73.99559722222223,2026:04:28 20:19:19,0/20161213/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161213-1238.raw/3/dr5rsny19uvv-dr5rsny1dj9u-cds-a32b6ec5cde27e3a-20161213-1238-115.jpg,54595647.0,40.730726,-73.99557800000002,-74.81,1.7,False
IMG_4887.JPG,40.730738888888894,-73.99561388888888,2026:04:28 20:19:20,0/20161228/eb7787c410c46511/cds-eb7787c410c46511-20161228-0924.raw/3/dr5rsny40x70-dr5rsnvczwz2-cds-eb7787c410c46511-20161228-0924-57.jpg,57107575.0,40.730775,-73.995678,60.7,6.73,False
IMG_4888.JPG,40.73074444444445,-73.99563611111111,2026:04:28 20:19:22,0/20161228/eb7787c410c46511/cds-eb7787c410c46511-20161228-0924.raw/3/dr5rsny426qv-dr5rsnvfp2h4-cds-eb7787c410c46511-20161228-0924-56.jpg,57107574.0,40.730782,-73.995693,60.85,6.36,False
IMG_4889.JPG,40.73066388888889,-73.99562777777778,2026:04:28 20:19:37,,,,,,,True
IMG_4890.JPG,40.73066388888889,-73.99562777777778,2026:04:28 20:19:38,0/20160802/ea91d096e3932939/cds-ea91d096e3932939-20160802-0951.raw/4/dr5rsny13zy5-dr5rsny198xe-cds-ea91d096e3932939-20160802-0951-55.jpg,17558604.0,40.730699,-73.995592,103.41,4.93,False
IMG_4891.JPG,40.73065277777778,-73.99563611111111,2026:04:28 20:19:40,0/20160619/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160619-1433.raw/4/dr5rsny114mw-dr5rsny10mpr-cds-bd209a4b83760d6b-20160619-1433-63.jpg,2342316.0,40.730638,-73.995646,49.9312,1.84,False
IMG_4892.JPG,40.730625,-73.99564444444445,2026:04:28 20:19:41,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsnvcp2ny-dr5rsnvbzycs-cds-26a802125797d5af-20160805-1234-78.jpg,21275363.0,40.730604,-73.995675,64.3,3.48,False
IMG_4893.JPG,40.73061111111112,-73.99565833333334,2026:04:28 20:19:42,,,,,,,True
IMG_4894.JPG,40.73060277777778,-73.99566666666666,2026:04:28 20:19:43,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsny094wk-dr5rsnvbz613-cds-bd209a4b83760d6b-20161028-0913-85.jpg,45302868.0,40.730578,-73.99569699999998,-156.85,3.76,False
IMG_4895.JPG,40.73059444444445,-73.99567222222223,2026:04:28 20:19:44,,,,,,,True
IMG_4896.JPG,40.73057222222222,-73.99567222222223,2026:04:28 20:19:46,,,,,,,True
IMG_4898.JPG,40.73054722222222,-73.99565833333334,2026:04:28 20:19:48,,,,,,,True
IMG_4899.JPG,40.730536111111114,-73.99567222222223,2026:04:28 20:19:49,,,,,,,True
IMG_4900.JPG,40.730533333333334,-73.99568055555555,2026:04:28 20:19:50,,,,,,,True
IMG_4901.JPG,40.73051944444445,-73.99571944444445,2026:04:28 20:19:55,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsnwpc1vh-dr5rsnvbm2sc-cds-bd209a4b83760d6b-20161028-0913-84.jpg,45302867.0,40.730484,-73.995778,-147.97,6.31,False
IMG_4902.JPG,40.730494444444446,-73.99571944444445,2026:04:28 20:19:57,,,,,,,True
IMG_4903.JPG,40.73048055555556,-73.99574444444444,2026:04:28 20:19:58,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsnvbm3fe-dr5rsnvbm3r0-cds-26a802125797d5af-20160805-1234-76.jpg,21275358.0,40.730488,-73.995775,72.84,2.7,False
IMG_4904.JPG,40.730472222222225,-73.99575833333333,2026:04:28 20:20:00,,,,,,,True
IMG_4905.JPG,40.73046388888889,-73.99576388888889,2026:04:28 20:20:01,,,,,,,True
IMG_4906.JPG,40.73045555555556,-73.99578055555556,2026:04:28 20:20:02,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnvbqsbj-dr5rsnvbqn9t-cds-e5df139233770dec-20170312-1035-132.jpg,70216049.0,40.730517,-73.99575,67.97,7.3,False
IMG_4907.JPG,40.73044166666667,-73.9957888888889,2026:04:28 20:20:03,0/20160802/ea91d096e3932939/cds-ea91d096e3932939-20160802-0951.raw/4/dr5rsnvbr4ur-dr5rsnvbqp51-cds-ea91d096e3932939-20160802-0951-53.jpg,17558602.0,40.730519,-73.99574799999998,116.49,9.26,False
IMG_4908.JPG,40.73043611111111,-73.9957888888889,2026:04:28 20:20:05,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsntzu5sk-dr5rsntzu5ce-cds-26a802125797d5af-20160805-1234-75.jpg,21275356.0,40.730416,-73.995836,75.04,4.56,False
IMG_4909.JPG,40.73041944444444,-73.99580277777778,2026:04:28 20:20:07,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntzx4s3-dr5rsntzumbk-cds-bd209a4b83760d6b-20161028-0913-83.jpg,45302866.0,40.730427,-73.995827,-156.18,2.21,False
IMG_4910.JPG,40.73040833333334,-73.99580277777778,2026:04:28 20:20:08,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsntzu5sk-dr5rsntzu5ce-cds-26a802125797d5af-20160805-1234-75.jpg,21275356.0,40.730416,-73.995836,75.04,2.93,False
IMG_4911.JPG,40.7304,-73.99579722222222,2026:04:28 20:20:09,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntzkzkp-dr5rsntzem74-cds-bd209a4b83760d6b-20161028-0913-82.jpg,45302865.0,40.730381,-73.995866,-137.35,6.17,False
IMG_4912.JPG,40.73038888888889,-73.99580277777778,2026:04:28 20:20:10,,,,,,,True
IMG_4913.JPG,40.73034722222222,-73.99585555555555,2026:04:28 20:20:17,0/20160619/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160619-1433.raw/4/dr5rsntze3px-dr5rsntze4fm-cds-bd209a4b83760d6b-20160619-1433-60.jpg,2342313.0,40.730368,-73.995878,64.5799,2.99,False
IMG_4914.JPG,40.73034722222222,-73.99586388888889,2026:04:28 20:20:18,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsntz6zcn-dr5rsntz6zbt-cds-26a802125797d5af-20160805-1234-74.jpg,21275354.0,40.730352,-73.995891,74.48,2.35,False
IMG_4915.JPG,40.730336111111114,-73.99587222222222,2026:04:28 20:20:19,0/20160619/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160619-1433.raw/4/dr5rsntze3px-dr5rsntze4fm-cds-bd209a4b83760d6b-20160619-1433-60.jpg,2342313.0,40.730368,-73.995878,64.5799,3.58,False
IMG_4916.JPG,40.730330555555554,-73.99588055555556,2026:04:28 20:20:20,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntz5u0j-dr5rsntz64t0-cds-bd209a4b83760d6b-20161028-0913-80.jpg,45302863.0,40.730323,-73.995917,-159.73,3.18,False
IMG_4917.JPG,40.730311111111114,-73.99587222222222,2026:04:28 20:20:22,,,,,,,True
IMG_4918.JPG,40.73030277777778,-73.99587222222222,2026:04:28 20:20:22,,,,,,,True
IMG_4919.JPG,40.730275,-73.99600277777778,2026:04:28 20:20:24,,,,,,,True
IMG_4920.JPG,40.73031944444445,-73.99609444444445,2026:04:28 20:20:25,0/20160805/26a802125797d5af/cds-26a802125797d5af-20160805-1234.raw/4/dr5rsntz1tzz-dr5rsntz1wn3-cds-26a802125797d5af-20160805-1234-73.jpg,21275353.0,40.730299,-73.995937,72.97,13.46,False
IMG_4921.JPG,40.73032777777778,-73.996125,2026:04:28 20:20:26,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntyu7cr-dr5rsntz1wpp-cds-bd209a4b83760d6b-20161028-0913-79.jpg,45302862.0,40.7303,-73.995936,-153.65,16.22,False
IMG_4922.JPG,40.73031666666667,-73.9961388888889,2026:04:28 20:20:27,,,,,,,True
IMG_4923.JPG,40.73031666666667,-73.9961388888889,2026:04:28 20:20:28,,,,,,,True
IMG_4924.JPG,40.73023888888889,-73.99599444444445,2026:04:28 20:20:40,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntz45kp-dr5rsntz1tkp-cds-bd209a4b83760d6b-20161028-0913-77.jpg,45302860.0,40.730296,-73.99594,-110.04,7.83,False
IMG_4925.JPG,40.73023055555556,-73.99599444444445,2026:04:28 20:20:41,,,,,,,True
IMG_4926.JPG,40.730225,-73.99599444444445,2026:04:28 20:20:42,0/20160619/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160619-1433.raw/4/dr5rsntz18r0-dr5rsntz13bn-cds-bd209a4b83760d6b-20160619-1433-59.jpg,2342312.0,40.730277,-73.995956,61.2501,6.63,False
IMG_4927.JPG,40.73021666666667,-73.99601111111112,2026:04:28 20:20:44,,,,,,,True
IMG_4928.JPG,40.73018611111112,-73.99601111111112,2026:04:28 20:20:54,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsntwxn05-dr5rsntwxemk-cds-e5df139233770dec-20170312-1035-129.jpg,70216046.0,40.730199,-73.996024,48.6,1.8,False
IMG_4929.JPG,40.730175,-73.99601666666666,2026:04:28 20:20:55,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsnty84f0-dr5rsntwxezw-cds-bd209a4b83760d6b-20161028-0913-75.jpg,45302858.0,40.730202,-73.996021,-100.47,3.02,False
IMG_4930.JPG,40.73015277777778,-73.99604722222222,2026:04:28 20:20:58,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsntwq15j-dr5rsntwnrvg-cds-e5df139233770dec-20170312-1035-128.jpg,70216045.0,40.730137,-73.996077,46.47,3.06,False
IMG_4931.JPG,40.73014444444445,-73.99608611111111,2026:04:28 20:21:00,,,,,,,True
IMG_4932.JPG,40.730133333333335,-73.99610833333334,2026:04:28 20:21:01,,,,,,,True
IMG_4933.JPG,40.73010555555556,-73.99608611111111,2026:04:28 20:21:02,,,,,,,True
IMG_4934.JPG,40.730130555555554,-73.99605555555556,2026:04:28 20:21:03,,,,,,,True
IMG_4936.JPG,40.73010277777778,-73.99608611111111,2026:04:28 20:21:06,,,,,,,True
IMG_4937.JPG,40.73008611111111,-73.99608611111111,2026:04:28 20:21:07,,,,,,,True
IMG_4938.JPG,40.73006388888889,-73.99610277777778,2026:04:28 20:21:10,,,,,,,True
IMG_4939.JPG,40.73005555555556,-73.99610833333334,2026:04:28 20:21:11,0/20160802/ea91d096e3932939/cds-ea91d096e3932939-20160802-0951.raw/4/dr5rsntttkqn-dr5rsnttsxm0-cds-ea91d096e3932939-20160802-0951-47.jpg,17558596.0,40.730048,-73.996153,112.94,3.86,False
IMG_4940.JPG,40.73005277777778,-73.99611666666667,2026:04:28 20:21:12,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnttv2ty-dr5rsnttufpx-cds-e5df139233770dec-20170312-1035-127.jpg,70216044.0,40.730064,-73.996139,63.45,2.26,False
IMG_4941.JPG,40.73004166666667,-73.996125,2026:04:28 20:21:14,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntwjjf8-dr5rsntwjf7q-cds-bd209a4b83760d6b-20161028-0913-74.jpg,45302857.0,40.730108,-73.99610200000002,-179.47,7.63,False
IMG_4942.JPG,40.73002777777778,-73.99611666666667,2026:04:28 20:21:15,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnttkf8x-dr5rsntt7wxm-cds-e5df139233770dec-20170312-1035-126.jpg,70216043.0,40.730002,-73.996193,57.2,7.04,False
IMG_4943.JPG,40.73001388888889,-73.996125,2026:04:28 20:21:16,,,,,,,True
IMG_4944.JPG,40.73004166666667,-73.99610833333334,2026:04:28 20:21:17,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsntte348-dr5rsntt7z0c-cds-bd209a4b83760d6b-20161028-0913-73.jpg,45302856.0,40.730004,-73.99619100000002,-96.06,8.13,False
IMG_4945.JPG,40.73003055555556,-73.996125,2026:04:28 20:21:18,,,,,,,True
IMG_4946.JPG,40.73001111111111,-73.9961388888889,2026:04:28 20:21:19,,,,,,,True
IMG_4947.JPG,40.73,-73.99614722222222,2026:04:28 20:21:20,,,,,,,True
IMG_4948.JPG,40.72998611111111,-73.99616944444445,2026:04:28 20:21:22,,,,,,,True
IMG_4949.JPG,40.72998888888889,-73.99619444444444,2026:04:28 20:21:24,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnttkf8x-dr5rsntt7wxm-cds-e5df139233770dec-20170312-1035-126.jpg,70216043.0,40.730002,-73.996193,57.2,1.46,False
IMG_4950.JPG,40.72996111111112,-73.99618611111111,2026:04:28 20:21:25,,,,,,,True
IMG_4951.JPG,40.72995,-73.9962,2026:04:28 20:21:26,,,,,,,True
IMG_4952.JPG,40.72994166666667,-73.99620833333333,2026:04:28 20:21:27,,,,,,,True
IMG_4953.JPG,40.729930555555555,-73.99621388888889,2026:04:28 20:21:28,,,,,,,True
IMG_4954.JPG,40.72991944444445,-73.99622222222223,2026:04:28 20:21:29,,,,,,,True
IMG_4955.JPG,40.72991388888889,-73.99622222222223,2026:04:28 20:21:31,,,,,,,True
IMG_4956.JPG,40.72989444444445,-73.9962388888889,2026:04:28 20:21:32,0/20161028/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161028-0913.raw/4/dr5rsnts9jj5-dr5rsnts9j3d-cds-bd209a4b83760d6b-20161028-0913-72.jpg,45302855.0,40.729866,-73.996308,-135.19,6.63,False
IMG_4957.JPG,40.729886111111114,-73.9962388888889,2026:04:28 20:21:33,,,,,,,True
IMG_4958.JPG,40.729866666666666,-73.99624722222222,2026:04:28 20:21:37,0/20160802/ea91d096e3932939/cds-ea91d096e3932939-20160802-0951.raw/4/dr5rsntt593p-dr5rsntt4svc-cds-ea91d096e3932939-20160802-0951-46.jpg,17558595.0,40.729949,-73.996238,118.85,9.19,False
IMG_4959.JPG,40.72985,-73.99624722222222,2026:04:28 20:21:39,,,,,,,True
IMG_4960.JPG,40.729844444444446,-73.99625277777778,2026:04:28 20:21:41,,,,,,,True
IMG_4961.JPG,40.72983055555556,-73.99625277777778,2026:04:28 20:21:42,,,,,,,True
IMG_4962.JPG,40.72980833333334,-73.99626944444445,2026:04:28 20:21:43,,,,,,,True
IMG_4963.JPG,40.72978611111111,-73.99631388888889,2026:04:28 20:21:46,0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnts29u6-dr5rsnts2h18-cds-e5df139233770dec-20170312-1035-125.jpg,70216042.0,40.729816,-73.996351,59.08,4.56,False
IMG_4964.JPG,40.72978055555556,-73.9963,2026:04:28 20:21:48,,,,,,,True
IMG_4965.JPG,40.729775,-73.99629166666666,2026:04:28 20:21:49,,,,,,,True
IMG_4966.JPG,40.72976666666667,-73.99629166666666,2026:04:28 20:21:50,,,,,,,True
